id,pid,date,time,quantity,price,cid,card,reward_account,Store_Type,StoreID,Store_URL,Store_Address,Store_City,Store_Zip,Store_State,Store_Latitude,Store_Longitude,Store_Address Line 1,Store_Address Line 3
0b45afa0-b5af-4bb8-9c74-82b5873e6b70,547,2/13/20,10:11 AM,6,574.92,108,4fa7b337-a239-421e-b7e9-b974ce0dd5f7,476df0e1-ebc2-4cb7-aa88-0c856748f7d5,Online,1,https://store.example.com,,,,,0,0,,
b3e73feb-7440-47e7-8df1-6d697b5510e8,51,6/3/10,3:00 AM,20,12820.6,318,db3ed66e-12b3-432e-9267-74b2908d7b53,,Online,1,https://store.example.com,,,,,0,0,,
affaa9be-668b-44c2-a4d0-4ec4d5557eea,9,7/16/22,8:21 PM,15,3620.55,416,c1cd153d-498c-4062-a09d-def8c03cb8be,68b0d8fb-1bb0-4917-aaf4-e5bcfa14047b,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
21d25200-e8db-4745-980b-dd0b99ae6e09,27,4/28/11,2:02 AM,14,6628.86,462,800a1377-d9d6-403d-ad65-47d4aaca01e9,9db61373-ed08-4ecd-bb95-c13d742101ab,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
c988bb2e-3ff6-4d20-ba75-5920cf5b5b05,529,9/4/16,2:30 PM,17,2948.31,159,82ac0a73-7c38-4374-902a-056a6463a9dd,,Online,1,https://store.example.com,,,,,0,0,,
ccb3aade-76e6-48de-a75e-4bbbdf0ab05b,224,11/23/22,12:04 AM,13,12386.92,251,d472aee7-95b9-4986-b9e7-826b93884316,64896012-2b3a-472a-9d1f-bda46f4cd41e,Online,1,https://store.example.com,,,,,0,0,,
bcbd1a4e-79f8-427a-9cd0-ca862a988df4,552,3/10/15,6:33 PM,18,13251.42,497,c085a1d5-de91-4727-9d00-54991ddabbff,234cd216-472d-4055-9c67-4367f8ad7ad1,Online,1,https://store.example.com,,,,,0,0,,
a39e1f05-2920-4ba9-b780-962764020d0f,260,8/29/16,2:51 AM,25,24302,101,d0e24dc9-9ad4-4e05-9541-e7139754cb99,695a67e3-56f8-45bf-8279-e47a094783ce,Online,1,https://store.example.com,,,,,0,0,,
8ad60e66-3772-462f-90eb-7be64d25c270,405,1/5/20,6:06 AM,14,7984.62,93,8d7a6485-64ff-4fa3-8738-cac46d39e8ad,,Online,1,https://store.example.com,,,,,0,0,,
3d1673d1-3a34-463c-821d-2696f7f10592,332,10/15/13,11:05 AM,4,2471.52,326,96f3eae7-3112-48d9-ba6c-edc88a8f1c44,9adff8e0-8da4-4852-b58a-478be2848cbf,Physical Store,4,,2472 Main St,Los Angeles,90001,CA,34.0257,-118.267945,2472 Main St,"Los Angeles, CA 90007"
f036bd76-8f9e-47fb-81cc-aab7d09224ae,217,8/26/20,6:59 PM,7,100.17,187,a8f4fe6c-99dc-47d4-88d3-00e3af41db36,fa171621-9854-4ac7-ade7-d3db0ff697b0,Online,1,https://store.example.com,,,,,0,0,,
dfa1ee7b-d6b4-4c42-b7d7-4c994e2283c2,264,11/2/17,8:33 PM,8,4228.48,223,0988ff51-11eb-45fe-a33f-0ec094c6ae08,4c08eea0-98fb-4c5a-85d9-0cdc95b721ca,Online,1,https://store.example.com,,,,,0,0,,
67f6245e-24c0-4e18-a35f-ae9734d0e473,223,11/9/15,6:57 PM,6,1005.12,265,31c0b9fd-179a-4040-95e7-b5f50b6cfb58,2b73f5ba-e9ff-4692-9fb8-82e106f738b2,Online,1,https://store.example.com,,,,,0,0,,
057d66cf-4c52-43a9-8454-555a5020bb0f,355,11/28/12,11:28 AM,2,1001.14,463,1709211e-f268-40e5-ae5b-7fc9d9d39162,60ead297-206a-451c-9b15-9a263fb2dd3b,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
c8454cb6-0d69-4d9a-aa2b-74f58d99b422,95,9/30/15,6:19 PM,15,8398.95,286,90137bbe-0c9e-42ed-9701-92e9dd9e2e40,,Online,1,https://store.example.com,,,,,0,0,,
0313d405-4bea-41ac-908c-d0fbb4d5c18f,197,11/25/21,4:58 PM,6,3602.94,456,0f99910f-ad04-4f26-8776-14d22dd2c9d2,d026b246-990a-4867-8e29-4d8dbe29aa40,Online,1,https://store.example.com,,,,,0,0,,
4be12d18-1d22-4da9-abfb-3b639b87a756,313,1/12/13,9:24 AM,14,13089.16,374,5299ddce-11e9-42f3-a59c-705b5a397f0c,d8a71492-a687-4dad-8996-b93e44b0311b,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
bdc95f86-a81d-44e1-b495-9f699db28e4f,493,6/22/11,4:02 AM,3,2348.37,353,7d236bcf-897c-4d01-9012-150df2927c6d,bd2c665e-d882-479e-9be7-e79d2c2f13c0,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
02e419c3-0fa0-4110-aa98-8e726f858ee1,379,9/30/17,2:27 AM,21,5740.98,223,0988ff51-11eb-45fe-a33f-0ec094c6ae08,4c08eea0-98fb-4c5a-85d9-0cdc95b721ca,Online,1,https://store.example.com,,,,,0,0,,
78e03b21-a11b-4f7d-9630-201c1abd2029,81,2/25/12,5:25 PM,24,11235.36,199,a06054b3-92aa-4df2-9139-246ab0d38e9d,8b8507df-bdde-44d9-b63b-175917c0aaa6,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
a6a362bb-ae8d-4aac-9d1f-24de07ed348d,142,9/1/17,10:57 PM,25,997.75,462,800a1377-d9d6-403d-ad65-47d4aaca01e9,bd458f11-d012-40c0-bcca-7797935717e1,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
028725d6-e193-414a-b0e5-3a143263171a,310,6/17/15,8:08 AM,12,10926.84,17,c94be819-c43b-4990-a5f0-866e06e39212,299c79c8-fa1a-4a58-b39a-daf023fa84c7,Online,1,https://store.example.com,,,,,0,0,,
3e3ecca3-ad7a-482f-bd7f-05bccbef9326,444,7/17/12,1:19 AM,12,4008.36,443,d478940c-9ce3-4007-9933-1901cf70c418,98c92a45-b2c0-42f9-b163-a403fd601f69,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
7c15db0a-bfc9-45a7-a52e-3e9e1394e423,424,12/8/12,3:35 PM,12,1265.52,386,eefb647c-1ed8-4728-8e91-d466f542200c,,Physical Store,10,,9337 Main St,Houston,77001,TX,29.684004,-95.422516,9337 Main St,"Houston, TX 77025"
2b6c9e9b-7832-4145-9cf6-844f87bdce54,418,12/22/22,3:22 AM,4,906.52,291,7e650b6c-c457-458d-b6a9-a72b8fed14ac,71598052-89e6-46b2-a704-d23c91321dfa,Online,1,https://store.example.com,,,,,0,0,,
b4968883-7f10-42b8-ac81-434237b37b50,334,6/17/21,4:06 PM,3,1134.24,172,52ffc32f-573a-40dc-8a2b-6e12aae32a1c,,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
10ce19cd-a434-476e-83e1-eddd9e51983b,354,2/12/17,4:46 AM,13,5934.11,89,9099750d-76f9-4299-b911-a8cb99c1b9a7,81021965-ee95-4b5a-9d48-bc76935131f0,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
3ef79af8-36cc-4b0c-bfa0-3c3df2b52f9b,236,11/6/22,9:07 PM,19,5026.83,237,ebe0856d-deb6-48e1-8041-76cb79574512,e21c8446-0d76-4356-8037-8180e1569c5a,Physical Store,5,,4146 Main St,Dallas,75201,TX,32.789013,-96.770477,4146 Main St,"Dallas, TX 75226"
db1bac15-3e48-4156-b790-6a6599725242,441,12/24/17,10:37 AM,19,4114.45,397,b659e626-e398-447f-ad6e-a1d4c3ee8e36,c4621b4b-819f-429d-a672-c872b173cc50,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
8d02beb1-d496-444d-9769-94f81ebfc4b1,31,1/19/16,9:25 AM,4,3717.96,186,94c2e943-7c7b-4119-9fcb-126632e0a994,,Online,1,https://store.example.com,,,,,0,0,,
0ede77ff-83c6-4694-8a6c-340acc8dc626,476,10/24/20,8:29 AM,13,5175.95,248,3202719b-ac16-4f58-8f8d-34476d243e32,beb62e0b-98f2-4d95-8282-788d4110cab5,Online,1,https://store.example.com,,,,,0,0,,
ce0094d5-db38-4d7a-81f8-c3f6074f09e4,4,7/3/14,1:42 AM,15,8847.45,205,5cca030d-fb3d-45ae-a179-4fef572cdda7,f5482844-6c3e-4bc6-8aca-b1014ccad116,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
229c4c57-7f74-4686-9fee-f79e49dd70d8,411,5/25/11,4:32 PM,6,284.82,144,05a12ece-cdc6-413c-b791-a837b634156f,40e09e50-4a30-4504-a25c-331570cc8d36,Online,1,https://store.example.com,,,,,0,0,,
6e795c0c-384f-473d-b33a-d36dee7e3df9,343,3/22/21,11:11 PM,7,4950.26,338,fee21820-9e9e-49a0-bfb7-629f08f45cd8,bffb1bc9-1e1b-48b1-aec6-98c7ed0731e9,Physical Store,4,,2472 Main St,Los Angeles,90001,CA,34.0257,-118.267945,2472 Main St,"Los Angeles, CA 90007"
2aa7d73e-e7ba-49fc-8d00-fab1051cda0f,8,11/30/12,3:08 PM,2,815.7,278,762a0179-9eb5-4068-b872-e153744ac933,81eb3dd1-5583-4785-9694-4853906b6f85,Online,1,https://store.example.com,,,,,0,0,,
9250c6d8-25a6-4489-853c-8d389b121a43,525,10/29/21,4:31 PM,10,4876.4,274,fe8f3e5b-f4fb-4b2f-a913-ac469c331eaa,,Online,1,https://store.example.com,,,,,0,0,,
fd79f1a6-8e4b-4b09-9927-1352b0a02e1e,324,2/20/16,6:33 PM,7,2876.37,286,90137bbe-0c9e-42ed-9701-92e9dd9e2e40,,Online,1,https://store.example.com,,,,,0,0,,
3a5456f1-a197-4268-b826-001b0ad35e7e,574,1/22/14,5:24 PM,6,1181.88,134,1d3c70a5-282b-4a63-af3f-206037f6c62c,888e5c12-dd83-4e9b-ae76-d4b6c6ae6610,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
20fe612e-d03a-47b1-9c54-773d4027b50c,308,4/2/19,1:43 PM,14,11644.36,316,3ad79c88-2096-4c4f-8fb5-cfdd299a4f9a,,Online,1,https://store.example.com,,,,,0,0,,
b8b508f4-a461-4407-995e-c7baaac8754b,264,1/23/20,10:01 PM,16,8456.96,114,7afb3309-813d-48ee-9914-29951b44df7e,68685f7f-651d-49fc-bbf7-edbac89f9e5c,Online,1,https://store.example.com,,,,,0,0,,
623c7a5d-a875-4e0b-9058-ad3e7b655438,251,5/10/13,4:25 AM,6,3017.46,23,73d4c329-b316-4378-9db7-63c35247ee6c,194067f4-9f2e-48b3-90d9-75fc5494400f,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
ef5854b0-d4b4-44db-8745-33ff404ab851,376,2/8/22,10:18 PM,2,776.48,233,b6f062b3-a632-4eb5-8ffb-233f270f34d9,fe4729a7-23a6-48cd-a146-d1060fa538ca,Online,1,https://store.example.com,,,,,0,0,,
6329c3c7-f1ac-4851-a180-a785a8571fa0,519,5/3/19,1:50 PM,16,10655.36,391,e8792f9a-b524-47de-b7fa-42736502af88,,Online,1,https://store.example.com,,,,,0,0,,
6970acc9-e16d-4e30-8a37-f38f3c5ccedf,432,5/24/15,10:29 PM,10,3074.2,149,118c8a36-cc43-4e04-a82c-d4d3209b9ac9,d8497d82-9c81-4f62-9d7e-6c53d6cf8752,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
644fd65e-a663-4d19-8b49-9ac75ad5caf6,293,2/13/20,11:32 AM,1,11.51,459,9b85dc08-cdee-44a9-8ca8-4590e47419a3,1d9fa866-02ed-4fac-b87d-c34669c6d91f,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
65261f71-2a2f-4de4-a3f7-f7cf5e1cb685,557,2/16/15,1:11 AM,25,1999,119,b3dd5e07-0fc7-47a2-94a9-1f29d99786ad,47082319-31b3-4ceb-ba20-821156aefc5d,Online,1,https://store.example.com,,,,,0,0,,
01ce2d82-ee08-4f7e-a423-03b05cf4a748,417,12/5/18,1:36 PM,25,12933.5,412,7dc8f80d-678a-4ee3-ac26-11e116919394,3f8c4060-ec1d-42e8-9f34-80b2b02efa23,Online,1,https://store.example.com,,,,,0,0,,
78f196be-4015-41c8-9171-946599892140,464,10/28/19,4:25 PM,18,17065.44,225,80b15f67-7fcf-45a0-851e-47c3bae3a184,0416b6e2-29dc-4257-8b3a-3419c4828fcd,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
8da03d04-eadc-496e-8558-628668247cb5,159,3/19/21,1:32 AM,9,3219.39,456,0f99910f-ad04-4f26-8776-14d22dd2c9d2,d026b246-990a-4867-8e29-4d8dbe29aa40,Online,1,https://store.example.com,,,,,0,0,,
1a55c3c7-1b40-408d-bce0-48b5acd6e79c,428,7/1/15,2:21 PM,21,14388.99,425,3a4e556a-2297-4fea-a560-bc025e0d49cc,,Online,1,https://store.example.com,,,,,0,0,,
04ff368c-ab6b-4003-b109-2c88f6087441,354,3/28/11,10:29 PM,10,4564.7,295,97ae0fc4-8705-45ed-a66d-167c16f8c684,,Online,1,https://store.example.com,,,,,0,0,,
5e3c62f8-e044-4b32-bf0a-563265bed3fb,102,6/7/10,6:20 AM,21,7229.46,311,37a05be9-197d-471e-9a1e-ca08ea86c2cc,,Online,1,https://store.example.com,,,,,0,0,,
7ca68dd1-88a5-4f81-aef2-e86cfac78b63,373,5/30/22,3:15 AM,15,8949.6,210,42b3d4b0-1a4a-4467-894d-5ec3f25ba81d,,Online,1,https://store.example.com,,,,,0,0,,
33b02114-0b2e-4cf3-b032-963077388eee,82,7/2/20,6:48 PM,5,1263.85,246,9d277130-cf47-4ead-9895-94381af967b1,abead32b-7796-4d0e-9ea1-0e67ffc71871,Online,1,https://store.example.com,,,,,0,0,,
50e47bd0-5646-4d76-9d2d-7d55e4646d3b,30,4/30/21,2:06 PM,1,799.72,390,f03e9512-ddf6-4c76-97e4-d77368491b2c,,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
ce27a63b-fb57-4184-87b2-f607d887e94a,520,2/11/21,5:36 PM,3,1654.14,367,0fa11aff-a76a-43ed-82e3-01e815b871a4,,Online,1,https://store.example.com,,,,,0,0,,
e22d98b6-5dc6-4be3-a368-f3fb329c8b38,462,7/16/22,10:07 PM,19,15491.65,260,0a0b1887-b10a-40cf-a5cd-e2e0102a99c0,f34a33ed-786b-48b5-b3f1-c63967fb4476,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
8febbde3-0322-4393-a3a3-7f3513efc6ba,440,7/24/15,6:20 PM,9,823.05,317,4d0f1a15-2eef-476a-a81f-65f17f981105,81bac276-3594-43d2-8b91-f955ca7c18e3,Online,1,https://store.example.com,,,,,0,0,,
3d8ba755-16ee-4531-ac23-fc22649b6790,404,2/7/19,10:07 AM,14,874.58,373,d496b929-e930-46e3-828c-61c79e03ca07,4d79d71c-6c15-4b24-af84-38d864eda4a9,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
9a187140-41ef-4442-91fa-3b0e8825d6f8,49,6/13/10,11:51 AM,12,11411.88,234,9d0bb06c-66df-432e-a7b6-5a9aafb00406,27dc0f2b-8bf0-44cf-9eb0-e5c153a36c6a,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
edf91e5d-1c50-4f8d-b942-ac52b9c1d50e,463,7/25/14,4:32 AM,19,3965.3,388,428645fd-bdec-4dc9-92c2-0654bf185f2e,,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
cc59df8d-4593-4e95-9b6e-24468b691872,161,12/30/15,12:57 PM,12,9414.96,115,5c5f2f15-7917-4dcd-8f83-8a443061b83a,7fc70b27-a796-4a54-95c6-1e7754837445,Online,1,https://store.example.com,,,,,0,0,,
d48e669a-7a45-4516-8d55-a4caeeadea75,362,5/4/10,1:03 AM,23,4892.1,246,9d277130-cf47-4ead-9895-94381af967b1,abead32b-7796-4d0e-9ea1-0e67ffc71871,Physical Store,5,,4146 Main St,Dallas,75201,TX,32.789013,-96.770477,4146 Main St,"Dallas, TX 75226"
ec7abd07-4bc8-4e01-9d27-2e6c63c568fa,260,12/21/15,5:29 PM,16,15553.28,390,f03e9512-ddf6-4c76-97e4-d77368491b2c,,Physical Store,3,,2246 Main St,Chicago,60601,IL,41.891245,-87.860773,2246 Main St,"Melrose Park, IL 60160"
48852fba-8992-4b2f-8744-b7cc49cb94e3,244,9/15/12,6:07 PM,4,2952.16,284,a82cbbca-f8ff-4f7c-af85-7f4b78ee24d5,,Online,1,https://store.example.com,,,,,0,0,,
69bd0aa2-a874-455e-b079-3656e56b505a,313,5/22/17,8:07 PM,13,12154.22,287,ec0ae3a3-b38b-48d6-ac93-88462584dacf,7bee9621-7d25-4447-87ac-b60338cdf010,Physical Store,9,,811 Main St,San Antonio,78201,TX,29.389688,-98.499716,Moon St,"San Antonio, TX 78204"
e68a5aa8-d123-446a-9209-aef20d525c9a,343,3/29/11,11:42 PM,1,707.18,291,7e650b6c-c457-458d-b6a9-a72b8fed14ac,71598052-89e6-46b2-a704-d23c91321dfa,Online,1,https://store.example.com,,,,,0,0,,
7b1ea32f-eb9d-4530-9a13-551e1b6387ea,56,4/18/16,5:19 PM,3,2700.15,204,908d8ce3-39c3-4b5c-9638-33875cf02a76,,Online,1,https://store.example.com,,,,,0,0,,
f94e7460-05e3-43eb-9da3-a78e92e8d2ed,379,10/17/18,4:27 PM,14,3827.32,429,c8c78073-7050-442e-a267-78aef12eca8c,10f48886-f26d-491c-8724-75cca0fa1416,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
ccbbc998-d215-41a8-8b02-2c2e7088ae01,64,7/19/11,8:42 AM,16,215.2,117,6e0f62ad-3eb5-4abe-b313-e5a482db59ba,62e38eb0-00ca-46f0-ba63-f45696103353,Online,1,https://store.example.com,,,,,0,0,,
e6ca5e1e-36da-4088-a681-98958855c506,250,7/21/21,8:34 PM,12,6967.92,397,b659e626-e398-447f-ad6e-a1d4c3ee8e36,4019b9e1-ff8f-4f8b-87aa-eba0396b4890,Online,1,https://store.example.com,,,,,0,0,,
29a5acd4-9219-4e71-9fc6-453abefca5c6,523,1/3/23,7:13 PM,16,11343.84,282,b0d673b3-3bc7-4140-ad8a-e271bbdeb61f,,Online,1,https://store.example.com,,,,,0,0,,
c417a554-f392-499e-abca-f81905f744da,262,4/12/10,6:13 PM,5,3539.2,83,efdcec25-a915-435f-a758-48a4498949b6,,Physical Store,10,,9337 Main St,Houston,77001,TX,29.684004,-95.422516,9337 Main St,"Houston, TX 77025"
36d9154e-9aaa-4c04-a0a1-37b4218239b2,287,11/11/17,8:48 AM,19,17860.95,432,f8ac7116-0793-48e8-a876-af95b9dff8bd,,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
e11356d0-1284-4673-9dd5-8628fb22ffc3,62,3/12/15,4:48 PM,10,7053.7,215,6068addb-a358-4a64-b12f-2166683f4ef3,,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
188cb6d0-9543-4e58-8295-aa23b97201d9,22,12/9/19,12:37 PM,20,14458.8,166,95cfc16e-4df7-4f7e-9446-a1abb1d16195,882eec8c-c61e-453a-a2d3-c645f1e97ad3,Online,1,https://store.example.com,,,,,0,0,,
62403f8b-4161-406b-8ed8-7949887e23d2,459,4/16/15,7:06 AM,4,3304.44,376,26a251cb-e214-4e01-83b0-5909d4fdb2e2,239b0be2-df04-4265-b482-32250badc86d,Online,1,https://store.example.com,,,,,0,0,,
67e5af1c-7bf3-43b4-86f1-ef8373297d37,563,4/5/12,2:29 PM,16,4474.4,352,bd448c27-f2a2-4fb9-be85-19c7c1ee82c5,,Physical Store,10,,9337 Main St,Houston,77001,TX,29.684004,-95.422516,9337 Main St,"Houston, TX 77025"
a99d3add-0ac6-4194-b724-f6eb67ec24de,257,7/20/21,10:00 PM,16,5729.6,328,a7444ff0-7ebc-43c1-a606-1ac1c709ef44,1b149004-c782-4bb8-85c2-68eb7ff9fb51,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
30b328ad-6824-4b42-b036-3b6893718a21,374,12/19/18,7:00 AM,5,2951.9,210,42b3d4b0-1a4a-4467-894d-5ec3f25ba81d,,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
8c96fec9-7161-43e1-a717-3184b79bf8c1,243,1/11/17,11:24 PM,16,2283.68,57,413ab538-4674-4acd-9e90-2cc75ab9099f,,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
848f7887-8a7b-4869-81be-af0f028db8ae,79,12/7/11,8:00 AM,6,5390.22,91,73c018fd-724a-499d-9939-043893631b1f,10cda6b8-3fb7-4e34-a3db-42b1c713bf95,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
569dcf1b-2aa6-48da-9248-ddca46b85218,27,1/8/21,7:53 PM,13,6155.37,404,bf6cec34-ef7e-4735-a3a7-5be9f1325bd1,,Online,1,https://store.example.com,,,,,0,0,,
14c7a5c3-33b6-4f0c-83f5-da41413a76cf,105,8/25/16,12:13 AM,12,394.2,312,ea8b7aea-0ff3-4b5f-97ad-f87119dac391,,Online,1,https://store.example.com,,,,,0,0,,
ea9a6349-7a93-46d0-9ed6-efbb3b2b5a62,345,12/30/18,8:04 PM,5,4592.45,61,21116311-85a3-4457-ab7b-360affc9df91,18e74a36-8fde-4607-8cf7-53939520314f,Online,1,https://store.example.com,,,,,0,0,,
f86ce7f5-08ee-44c7-aade-8711864e89ea,378,12/23/18,1:04 AM,11,9536.67,312,ea8b7aea-0ff3-4b5f-97ad-f87119dac391,,Physical Store,4,,2472 Main St,Los Angeles,90001,CA,34.0257,-118.267945,2472 Main St,"Los Angeles, CA 90007"
1ec0682e-ed7b-43f5-a3fa-7565037d5f9c,304,9/13/12,5:08 AM,1,470.9,286,90137bbe-0c9e-42ed-9701-92e9dd9e2e40,,Online,1,https://store.example.com,,,,,0,0,,
d6f33411-e509-45de-b1ef-7314ea2eb033,28,8/26/19,1:48 AM,4,1120.04,156,4ecb4cab-c173-48fb-ac37-4f6bef305a88,062eb877-42e4-4d5c-90c4-ebe86405d382,Physical Store,4,,2472 Main St,Los Angeles,90001,CA,34.0257,-118.267945,2472 Main St,"Los Angeles, CA 90007"
454e3baa-548d-4d67-b3ae-3e20fc91d5af,109,11/16/18,10:26 PM,2,124.14,330,1865e06a-45ec-4044-86a5-1acd5c17497c,b874af78-1e30-4ca8-aac2-776a8dca2b0e,Physical Store,7,,6145 Main St,San Jose,95101,CA,37.189396,-121.705327,,"San Jose, CA 95101"
f490fcc1-8930-41a4-926b-a26856e432de,305,1/7/12,11:00 PM,20,13369.8,391,e8792f9a-b524-47de-b7fa-42736502af88,,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
c2ce6f6b-86fc-4509-bd8f-c6e340382cea,316,8/7/17,12:17 AM,23,5073.34,275,57bfc885-c7c2-43e0-b6d6-16f09ea4c13d,a2a5b2e4-42b9-4314-80ef-c6e8d9998bf9,Physical Store,2,,1242 Main St,New York,10001,NY,40.76296,-73.948462,Main St,"New York, NY 10044"
8eac0fc7-b183-4976-b7b8-f7bf56ca4b58,315,3/17/15,3:40 PM,12,10827.84,97,f3662586-a9d3-42e5-9625-ec8a1e658930,,Physical Store,8,,6282 Main St,Philadelphia,19101,PA,40.024802,-75.22152,Main St,"Philadelphia, PA 19127"
09659c64-2db2-41de-a7f3-862c0c14d070,70,11/15/10,7:40 PM,3,417.99,232,6702536a-7b82-44b3-8eca-5889effa0470,fa759ba2-a4f2-43e0-80d7-125b0af82701,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
8a934421-59d8-44a6-be74-92a2b1a4289a,573,6/12/14,9:04 PM,12,8710.08,344,0ba866c1-fa1d-477e-8871-8e27c1d41a34,,Online,1,https://store.example.com,,,,,0,0,,
dcc3eff2-3c52-4844-be1f-27f2106cd100,413,2/27/15,9:11 AM,11,8359.23,61,21116311-85a3-4457-ab7b-360affc9df91,18e74a36-8fde-4607-8cf7-53939520314f,Online,1,https://store.example.com,,,,,0,0,,
083d3244-e972-4f79-832d-153fccbf8157,507,5/27/18,2:55 PM,12,1026.48,309,3f08922a-5edf-41b3-9b40-e35ebf661e94,,Online,1,https://store.example.com,,,,,0,0,,
8e0b3e00-d31f-4dae-946c-3236c1568be8,351,3/23/20,10:54 AM,3,1763.7,272,c971e42d-6e34-4b76-ba6b-a777dfe6a138,deb88cfd-42d2-4777-b053-d2f9a7dd50f2,Physical Store,6,,4872 Main St,San Diego,92101,CA,32.692681,-117.126331,Main St,"San Diego, CA 92113"
1b55e3bd-1aa4-4a9c-aeb9-1b3587b9ea4b,256,4/3/11,9:40 AM,2,1788.82,362,e58859af-275f-4156-aaea-4b43a8c81f0f,11a93e07-005d-4a23-92b1-b365104e93d2,Online,1,https://store.example.com,,,,,0,0,,
75a95fb2-a1f5-4fee-b46a-b267e4b41bcd,73,12/3/16,8:48 AM,9,2012.58,35,4002edf5-a35c-423a-92f5-06e12858c0d1,d78458a2-abef-446c-b01c-7cea473ff54f,Physical Store,10,,9337 Main St,Houston,77001,TX,29.684004,-95.422516,9337 Main St,"Houston, TX 77025"
d026a857-2068-468f-9ef7-988ffb99adc5,107,3/10/15,7:25 AM,9,8910.63,254,70526a0d-3945-4adf-89f9-4ee1949b8a4f,,Physical Store,11,,8719 Main St,Phoenix,85001,AZ,33.415739,-111.642551,8720 E Main St,"Mesa, AZ 85207"
b80d653d-01a9-4b06-aa72-c7b0e1961406,564,9/2/22,8:07 AM,7,4310.04,469,80ce6511-7356-4966-ace6-807b52f3a9cb,38ff77c4-41fd-4ae6-9236-b23640b48255,Online,1,https://store.example.com,,,,,0,0,,
77479122-e236-406b-9273-7fa47866456d,214,9/9/14,7:23 PM,6,3144.18,297,51e9b634-b901-40ca-b342-993cb6fd559c,,Physical Store,4,,2472 Main St,Los Angeles,90001,CA,34.0257,-118.267945,2472 Main St,"Los Angeles, CA 90007"
bfbb5f69-0c29-41bc-a980-323d17b3b462,195,3/17/20,7:24 AM,2,996.66,42,3eb17bef-af92-442e-b8c8-6833ad836ecd,f920ad39-fcfe-4fdc-9f7c-c2252cc3c08b,Online,1,https://store.example.com,,,,,0,0,,
